Code AGB,Code CIQUAL,Groupe d'aliment,Sous-groupe d'aliment,Nom du Produit en Français,LCI Name,DQR,Nom et code,Score unique EF (mPt / kg de produit) - Agriculture,Score unique EF (mPt / kg de produit) - Transformation,Score unique EF (mPt / kg de produit) - Emballage,Score unique EF (mPt / kg de produit) - Transport,Score unique EF (mPt / kg de produit) - Supermarché et distribution,Score unique EF (mPt / kg de produit) - Consommation,Changement climatique (kg CO2 eq/kg de produit) - Agriculture,Changement climatique (kg CO2 eq/kg de produit) - Transformation,Changement climatique (kg CO2 eq/kg de produit) - Emballage,Changement climatique (kg CO2 eq/kg de produit) - Transport,Changement climatique (kg CO2 eq/kg de produit) - Supermarché et distribution,Changement climatique (kg CO2 eq/kg de produit) - Consommation,Appauvrissement de la couche d'ozone (E-06 kg CVC11 eq/kg de produit) - Agriculture,Appauvrissement de la couche d'ozone (E-06 kg CVC11 eq/kg de produit) - Transformation,Appauvrissement de la couche d'ozone (E-06 kg CVC11 eq/kg de produit) - Emballage,Appauvrissement de la couche d'ozone (E-06 kg CVC11 eq/kg de produit) - Transport,Appauvrissement de la couche d'ozone (E-06 kg CVC11 eq/kg de produit) - Supermarché et distribution,Appauvrissement de la couche d'ozone (E-06 kg CVC11 eq/kg de produit) - Consommation,Rayonnements ionisants (kBq U-235 eq/kg de produit) - Agriculture,Rayonnements ionisants (kBq U-235 eq/kg de produit) - Transformation,Rayonnements ionisants (kBq U-235 eq/kg de produit) - Emballage,Rayonnements ionisants (kBq U-235 eq/kg de produit) - Transport,Rayonnements ionisants (kBq U-235 eq/kg de produit) - Supermarché et distribution,Rayonnements ionisants (kBq U-235 eq/kg de produit) - Consommation,Formation photochimique d'ozone (E-03 kg NMVOC eq/kg de produit) - Agriculture,Formation photochimique d'ozone (E-03 kg NMVOC eq/kg de produit) - Transformation,Formation photochimique d'ozone (E-03 kg NMVOC eq/kg de produit) - Emballage,Formation photochimique d'ozone (E-03 kg NMVOC eq/kg de produit) - Transport,Formation photochimique d'ozone (E-03 kg NMVOC eq/kg de produit) - Supermarché et distribution,Formation photochimique d'ozone (E-03 kg NMVOC eq/kg de produit) - Consommation,Particules (E-06 disease inc./kg de produit) - Agriculture,Particules (E-06 disease inc./kg de produit) - Transformation,Particules (E-06 disease inc./kg de produit) - Emballage,Particules (E-06 disease inc./kg de produit) - Transport,Particules (E-06 disease inc./kg de produit) - Supermarché et distribution,Particules (E-06 disease inc./kg de produit) - Consommation,Acidification terrestre et eaux douces (mol H+ eq/kg de produit) - Agriculture,Acidification terrestre et eaux douces (mol H+ eq/kg de produit) - Transformation,Acidification terrestre et eaux douces (mol H+ eq/kg de produit) - Emballage,Acidification terrestre et eaux douces (mol H+ eq/kg de produit) - Transport,Acidification terrestre et eaux douces (mol H+ eq/kg de produit) - Supermarché et distribution,Acidification terrestre et eaux douces (mol H+ eq/kg de produit) - Consommation,Eutrophisation terreste (mol N eq/kg de produit) - Agriculture,Eutrophisation terreste (mol N eq/kg de produit) - Transformation,Eutrophisation terreste (mol N eq/kg de produit) - Emballage,Eutrophisation terreste (mol N eq/kg de produit) - Transport,Eutrophisation terreste (mol N eq/kg de produit) - Supermarché et distribution,Eutrophisation terreste (mol N eq/kg de produit) - Consommation,Eutrophisation eaux douces (E-03 kg P eq/kg de produit) - Agriculture,Eutrophisation eaux douces (E-03 kg P eq/kg de produit) - Transformation,Eutrophisation eaux douces (E-03 kg P eq/kg de produit) - Emballage,Eutrophisation eaux douces (E-03 kg P eq/kg de produit) - Transport,Eutrophisation eaux douces (E-03 kg P eq/kg de produit) - Supermarché et distribution,Eutrophisation eaux douces (E-03 kg P eq/kg de produit) - Consommation,Eutrophisation marine (E-03 kg N eq/kg de produit) - Agriculture,Eutrophisation marine (E-03 kg N eq/kg de produit) - Transformation,Eutrophisation marine (E-03 kg N eq/kg de produit) - Emballage,Eutrophisation marine (E-03 kg N eq/kg de produit) - Transport,Eutrophisation marine (E-03 kg N eq/kg de produit) - Supermarché et distribution,Eutrophisation marine (E-03 kg N eq/kg de produit) - Consommation,Utilisation du sol (Pt/kg de produit) - Agriculture,Utilisation du sol (Pt/kg de produit) - Transformation,Utilisation du sol (Pt/kg de produit) - Emballage,Utilisation du sol (Pt/kg de produit) - Transport,Utilisation du sol (Pt/kg de produit) - Supermarché et distribution,Utilisation du sol (Pt/kg de produit) - Consommation,Écotoxicité pour écosystèmes aquatiques d'eau douce (CTUe/kg de produit) - Agriculture,Écotoxicité pour écosystèmes aquatiques d'eau douce (CTUe/kg de produit) - Transformation,Écotoxicité pour écosystèmes aquatiques d'eau douce (CTUe/kg de produit) - Emballage,Écotoxicité pour écosystèmes aquatiques d'eau douce (CTUe/kg de produit) - Transport,Écotoxicité pour écosystèmes aquatiques d'eau douce (CTUe/kg de produit) - Supermarché et distribution,Écotoxicité pour écosystèmes aquatiques d'eau douce (CTUe/kg de produit) - Consommation,Épuisement des ressources eau (m3 depriv./kg de produit) - Agriculture,Épuisement des ressources eau (m3 depriv./kg de produit) - Transformation,Épuisement des ressources eau (m3 depriv./kg de produit) - Emballage,Épuisement des ressources eau (m3 depriv./kg de produit) - Transport,Épuisement des ressources eau (m3 depriv./kg de produit) - Supermarché et distribution,Épuisement des ressources eau (m3 depriv./kg de produit) - Consommation,Épuisement des ressources énergétiques (MJ/kg de produit) - Agriculture,Épuisement des ressources énergétiques (MJ/kg de produit) - Transformation,Épuisement des ressources énergétiques (MJ/kg de produit) - Emballage,Épuisement des ressources énergétiques (MJ/kg de produit) - Transport,Épuisement des ressources énergétiques (MJ/kg de produit) - Supermarché et distribution,Épuisement des ressources énergétiques (MJ/kg de produit) - Consommation,Épuisement des ressources minéraux (E-06 kg Sb eq/kg de produit) - Agriculture,Épuisement des ressources minéraux (E-06 kg Sb eq/kg de produit) - Transformation,Épuisement des ressources minéraux (E-06 kg Sb eq/kg de produit) - Emballage,Épuisement des ressources minéraux (E-06 kg Sb eq/kg de produit) - Transport,Épuisement des ressources minéraux (E-06 kg Sb eq/kg de produit) - Supermarché et distribution,Épuisement des ressources minéraux (E-06 kg Sb eq/kg de produit) - Consommation,DQR - P,DQR - TiR,DQR - GR,DQR - TeR
12112,12112,lait et produits laitiers,fromages,Abondance,"Abondance cheese, from cow's milk",2.24,Abondance (12112),0.47,0.05,0.02,0.02,0.01,0.00,5.33,0.37,0.27,0.27,0.03,0.00,0.13,0.08,0.01,0.06,0.01,0.00,0.20,0.30,0.02,0.02,0.17,0.05,8.06,0.87,0.68,0.89,0.05,0.01,0.40,0.04,0.01,0.01,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.26,0.00,0.00,0.00,0.00,0.00,0.48,0.20,0.04,0.02,0.01,0.00,17.48,1.25,0.16,0.27,0.03,0.01,300.24,3.85,1.05,1.95,0.08,0.02,78.22,4.53,0.77,2.73,0.88,0.25,1.66,0.26,0.18,0.03,0.04,0.01,11.48,10.09,4.91,3.65,3.50,1.01,2.86,0.55,0.11,0.99,0.15,0.04,2.84,2.05,1.18,2.87
13712,13712,"fruits, légumes, légumineuses et oléagineux",fruits,"Abricot au sirop léger, appertisé, égoutté","Apricot, canned in light syrup, drained",2.46,"Abricot au sirop léger, appertisé, égoutté (13712)",0.06,0.08,0.03,0.02,0.02,0.01,0.19,0.17,0.35,0.23,0.05,0.24,0.02,0.13,0.02,0.05,0.03,0.00,0.03,1.47,0.01,0.02,0.28,0.00,1.53,0.49,1.78,0.54,0.12,0.20,0.04,0.01,0.03,0.01,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.10,0.07,0.16,0.02,0.02,0.03,0.48,0.27,0.33,0.13,0.06,0.22,40.49,0.73,0.98,2.35,0.17,0.11,36.01,8.13,9.77,2.44,1.80,4.04,1.03,0.33,0.09,0.02,0.15,0.01,2.72,31.17,3.53,3.44,6.25,0.13,1.28,0.48,0.22,0.68,0.26,0.02,2.25,3.62,1.96,2.01
13713,13713,"fruits, légumes, légumineuses et oléagineux",fruits,"Abricot au sirop léger, appertisé, non égoutté","Apricot, canned in light syrup, not drained",2.46,"Abricot au sirop léger, appertisé, non égoutté (13713)",0.04,0.05,0.02,0.01,0.01,,0.12,0.10,0.22,0.14,0.03,,0.01,0.08,0.01,0.03,0.02,,0.02,0.92,0.01,0.01,0.18,,0.96,0.31,1.11,0.34,0.08,,0.02,0.01,0.02,0.01,0.00,,0.00,0.00,0.00,0.00,0.00,,0.01,0.00,0.00,0.00,0.00,,0.06,0.04,0.10,0.01,0.01,,0.30,0.17,0.21,0.08,0.04,,25.26,0.46,0.61,1.47,0.11,,22.47,5.07,6.10,1.52,1.13,,0.64,0.21,0.05,0.01,0.09,,1.70,19.45,2.20,2.15,3.90,,0.80,0.30,0.14,0.42,0.16,,2.25,3.62,1.96,2.01
13714,13714,"fruits, légumes, légumineuses et oléagineux",fruits,"Abricot au sirop, appertisé, égoutté","Apricot, in syrup, canned, drained",2.46,"Abricot au sirop, appertisé, égoutté (13714)",0.06,0.08,0.03,0.02,0.02,0.01,0.19,0.17,0.35,0.23,0.05,0.24,0.02,0.13,0.02,0.05,0.03,0.00,0.03,1.47,0.01,0.02,0.28,0.00,1.53,0.49,1.78,0.54,0.12,0.20,0.04,0.01,0.03,0.01,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.10,0.07,0.16,0.02,0.02,0.03,0.48,0.27,0.33,0.13,0.06,0.22,40.49,0.73,0.98,2.35,0.17,0.11,36.01,8.13,9.77,2.44,1.80,4.04,1.03,0.33,0.09,0.02,0.15,0.01,2.72,31.17,3.53,3.44,6.25,0.13,1.28,0.48,0.22,0.68,0.26,0.02,2.25,3.62,1.96,2.01
13715,13715,"fruits, légumes, légumineuses et oléagineux",fruits,"Abricot au sirop, appertisé, non égoutté","Apricot, in syrup, canned, not drained",2.44,"Abricot au sirop, appertisé, non égoutté (13715)",0.04,0.05,0.02,0.01,0.01,,0.12,0.10,0.22,0.14,0.03,,0.01,0.08,0.01,0.03,0.02,,0.02,0.92,0.01,0.01,0.18,,0.96,0.31,1.11,0.34,0.08,,0.02,0.01,0.02,0.01,0.00,,0.00,0.00,0.00,0.00,0.00,,0.01,0.00,0.00,0.00,0.00,,0.06,0.04,0.10,0.01,0.01,,0.30,0.17,0.21,0.08,0.04,,25.26,0.46,0.61,1.47,0.11,,22.47,5.07,6.10,1.52,1.13,,0.64,0.21,0.05,0.01,0.09,,1.70,19.45,2.20,2.15,3.90,,0.80,0.30,0.14,0.42,0.16,,2.21,3.65,1.92,1.97
13000,13000,"fruits, légumes, légumineuses et oléagineux",fruits,"Abricot, dénoyauté, cru","Apricot, pitted, raw",2.20,"Abricot, dénoyauté, cru (13000)",0.06,,0.03,0.01,0.01,0.00,0.19,,0.36,0.18,0.04,0.10,0.02,,0.01,0.04,0.02,0.00,0.03,,0.03,0.01,0.22,0.00,1.53,,0.94,0.43,0.10,0.08,0.04,,0.01,0.01,0.00,0.00,0.01,,0.00,0.00,0.00,0.00,0.02,,0.00,0.00,0.00,0.00,0.10,,0.06,0.01,0.02,0.01,0.48,,0.22,0.10,0.05,0.09,40.36,,1.46,1.85,0.13,0.05,35.90,,1.06,1.92,1.41,1.68,1.03,,0.25,0.02,0.11,0.00,2.71,,6.78,2.71,4.87,0.05,1.28,,0.15,0.53,0.21,0.01,1.96,3.54,1.66,1.66
13001,13001,"fruits, légumes, légumineuses et oléagineux",fruits,"Abricot, dénoyauté, sec","Apricot, pitted, dried",2.64,"Abricot, dénoyauté, sec (13001)",0.36,0.36,0.02,0.03,0.02,,1.12,0.80,0.29,0.40,0.05,,0.12,0.63,0.01,0.09,0.02,,0.20,7.15,0.02,0.03,0.26,,9.08,2.39,0.75,1.79,0.11,,0.23,0.06,0.01,0.02,0.00,,0.03,0.01,0.00,0.00,0.00,,0.13,0.02,0.00,0.01,0.00,,0.59,0.34,0.05,0.04,0.02,,2.88,1.32,0.17,0.53,0.05,,240.13,3.52,1.16,3.66,0.15,,213.58,40.17,0.84,4.29,1.61,,6.12,1.22,0.20,0.04,0.14,,16.12,151.22,5.43,6.06,5.80,,7.60,2.03,0.12,1.02,0.24,,1.96,3.54,1.66,3.40
25433,25433,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,Accra de poisson,"Caribbean-style fish fritters, fish acras",3.14,Accra de poisson (25433),0.77,0.03,0.02,0.05,0.01,0.03,4.13,0.15,0.29,0.59,0.03,0.07,0.86,0.05,0.00,0.14,0.01,0.06,0.30,0.46,0.00,0.04,0.17,0.66,85.86,0.36,0.63,2.87,0.06,0.20,0.93,0.01,0.01,0.03,0.00,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.38,0.00,0.00,0.01,0.00,0.00,0.31,0.04,0.01,0.05,0.01,0.04,33.61,0.89,0.13,0.92,0.03,0.11,59.13,2.91,0.05,3.68,0.09,0.33,48.74,3.50,0.68,5.86,0.94,3.48,1.57,0.14,0.15,0.05,0.04,0.14,56.03,10.80,4.42,7.86,3.51,14.00,6.76,0.28,0.03,2.15,0.15,0.59,3.54,2.62,2.34,4.06
11084,11084,aides culinaires et ingrédients divers,algues,"Agar (algue), cru","Seaweed, agar, raw",2.99,"Agar (algue), cru (11084)",0.67,0.53,0.02,0.02,0.01,0.00,4.93,1.07,0.29,0.21,0.03,0.01,0.87,0.95,0.01,0.05,0.02,0.00,1.02,11.02,0.02,0.02,0.18,0.00,29.73,2.93,0.77,1.31,0.08,0.01,0.61,0.07,0.01,0.01,0.00,0.00,0.09,0.01,0.00,0.00,0.00,0.00,0.09,0.01,0.00,0.00,0.00,0.00,1.69,0.46,0.05,0.02,0.01,0.00,9.39,1.67,0.18,0.41,0.04,0.01,14.24,4.53,1.20,1.67,0.10,0.01,105.63,47.94,0.87,2.21,1.12,0.21,2.75,1.85,0.20,0.02,0.09,0.00,96.73,232.06,5.59,3.16,3.87,0.01,26.48,3.01,0.12,0.45,0.16,0.00,3.51,1.32,4.33,2.79
21508,21508,"viandes, œufs, poissons",viandes cuites,"Agneau, collier, braisé ou bouilli","Lamb, neck, braised or boiled",2.65,"Agneau, collier, braisé ou bouilli (21508)",5.98,0.01,0.03,0.02,0.01,0.04,61.71,0.08,0.46,0.31,0.05,0.20,1.11,0.02,0.00,0.08,0.02,0.06,1.27,0.12,0.00,0.02,0.26,0.69,84.45,0.24,0.98,1.06,0.09,0.31,6.35,0.00,0.01,0.02,0.00,0.01,0.94,0.00,0.00,0.00,0.00,0.00,4.20,0.00,0.00,0.00,0.00,0.00,3.09,0.02,0.01,0.03,0.02,0.06,198.08,0.10,0.20,0.32,0.05,0.23,5541.79,0.39,0.07,2.21,0.14,0.40,468.29,2.72,1.07,3.15,1.46,5.74,14.84,0.25,0.23,0.03,0.07,0.15,94.66,3.46,6.91,4.21,5.54,14.65,20.38,0.26,0.04,1.15,0.24,0.63,3.66,1.28,2.04,3.60
21514,21514,"viandes, œufs, poissons",viandes crues,"Agneau, collier, cru","Lamb, neck, raw",2.63,"Agneau, collier, cru (21514)",4.73,0.01,0.02,0.02,0.01,0.01,48.85,0.06,0.36,0.25,0.04,0.11,0.88,0.02,0.00,0.06,0.02,0.01,1.01,0.09,0.00,0.02,0.21,0.06,66.85,0.19,0.77,0.84,0.07,0.10,5.02,0.00,0.01,0.01,0.00,0.00,0.75,0.00,0.00,0.00,0.00,0.00,3.32,0.00,0.00,0.00,0.00,0.00,2.44,0.02,0.01,0.02,0.01,0.02,156.80,0.08,0.16,0.26,0.04,0.10,4386.91,0.31,0.06,1.75,0.11,0.07,370.70,2.15,0.85,2.49,1.16,1.99,11.75,0.20,0.18,0.02,0.05,0.02,74.93,2.74,5.47,3.33,4.39,1.31,16.14,0.21,0.03,0.91,0.19,0.06,3.69,1.21,2.01,3.62
21516,21516,"viandes, œufs, poissons",viandes crues,"Agneau, côte filet, crue","Lamb, chop fillet, raw",2.63,"Agneau, côte filet, crue (21516)",4.73,0.01,0.02,0.02,0.01,0.01,48.85,0.06,0.36,0.25,0.04,0.11,0.88,0.02,0.00,0.06,0.02,0.01,1.01,0.09,0.00,0.02,0.21,0.06,66.85,0.19,0.77,0.84,0.07,0.10,5.02,0.00,0.01,0.01,0.00,0.00,0.75,0.00,0.00,0.00,0.00,0.00,3.32,0.00,0.00,0.00,0.00,0.00,2.44,0.02,0.01,0.02,0.01,0.02,156.80,0.08,0.16,0.26,0.04,0.10,4386.91,0.31,0.06,1.75,0.11,0.07,370.70,2.15,0.85,2.49,1.16,1.99,11.75,0.20,0.18,0.02,0.05,0.02,74.93,2.74,5.47,3.33,4.39,1.31,16.14,0.21,0.03,0.91,0.19,0.06,3.69,1.21,2.01,3.62
21509,21509,"viandes, œufs, poissons",viandes cuites,"Agneau, côte filet, grillée/poêlée","Lamb, chop fillet, grilled/pan-fried",2.65,"Agneau, côte filet, grillée/poêlée (21509)",5.98,0.01,0.03,0.02,0.01,0.02,61.73,0.08,0.46,0.32,0.05,0.21,1.11,0.02,0.00,0.08,0.02,0.02,1.27,0.12,0.00,0.02,0.26,0.17,84.51,0.26,0.98,1.08,0.09,0.21,6.35,0.00,0.01,0.02,0.00,0.00,0.94,0.00,0.00,0.00,0.00,0.00,4.20,0.00,0.00,0.00,0.00,0.00,3.09,0.02,0.01,0.03,0.02,0.03,198.36,0.10,0.20,0.33,0.05,0.16,5544.61,0.40,0.07,2.23,0.14,0.17,469.26,2.79,1.07,3.17,1.46,3.33,14.84,0.25,0.23,0.03,0.07,0.04,94.73,3.53,6.91,4.23,5.54,4.55,20.43,0.32,0.04,1.15,0.24,0.18,3.66,1.28,2.04,3.60
21517,21517,"viandes, œufs, poissons",viandes crues,"Agneau, côte première, crue","Lamb, rib chop, raw",2.63,"Agneau, côte première, crue (21517)",4.73,0.01,0.02,0.02,0.01,0.01,48.85,0.06,0.36,0.25,0.04,0.11,0.88,0.02,0.00,0.06,0.02,0.01,1.01,0.09,0.00,0.02,0.21,0.06,66.85,0.19,0.77,0.84,0.07,0.10,5.02,0.00,0.01,0.01,0.00,0.00,0.75,0.00,0.00,0.00,0.00,0.00,3.32,0.00,0.00,0.00,0.00,0.00,2.44,0.02,0.01,0.02,0.01,0.02,156.80,0.08,0.16,0.26,0.04,0.10,4386.91,0.31,0.06,1.75,0.11,0.07,370.70,2.15,0.85,2.49,1.16,1.99,11.75,0.20,0.18,0.02,0.05,0.02,74.93,2.74,5.47,3.33,4.39,1.31,16.14,0.21,0.03,0.91,0.19,0.06,3.69,1.21,2.01,3.62
21512,21512,"viandes, œufs, poissons",viandes cuites,"Agneau, côte première, grillée/poêlée","Lamb, rib chop, grilled/pan-fried",2.65,"Agneau, côte première, grillée/poêlée (21512)",5.98,0.01,0.03,0.02,0.01,0.02,61.73,0.08,0.46,0.32,0.05,0.21,1.11,0.02,0.00,0.08,0.02,0.02,1.27,0.12,0.00,0.02,0.26,0.17,84.51,0.26,0.98,1.08,0.09,0.21,6.35,0.00,0.01,0.02,0.00,0.00,0.94,0.00,0.00,0.00,0.00,0.00,4.20,0.00,0.00,0.00,0.00,0.00,3.09,0.02,0.01,0.03,0.02,0.03,198.36,0.10,0.20,0.33,0.05,0.16,5544.61,0.40,0.07,2.23,0.14,0.17,469.26,2.79,1.07,3.17,1.46,3.33,14.84,0.25,0.23,0.03,0.07,0.04,94.73,3.53,6.91,4.23,5.54,4.55,20.43,0.32,0.04,1.15,0.24,0.18,3.66,1.28,2.04,3.60
21500,21500,"viandes, œufs, poissons",viandes crues,"Agneau, côtelette, crue","Lamb, cutlet, raw",2.63,"Agneau, côtelette, crue (21500)",3.78,0.01,0.02,0.02,0.01,0.00,39.08,0.05,0.29,0.20,0.03,0.00,0.70,0.01,0.00,0.05,0.01,0.00,0.81,0.07,0.00,0.01,0.17,0.05,53.48,0.15,0.62,0.67,0.05,0.01,4.02,0.00,0.01,0.01,0.00,0.00,0.60,0.00,0.00,0.00,0.00,0.00,2.66,0.00,0.00,0.00,0.00,0.00,1.96,0.01,0.01,0.02,0.01,0.00,125.44,0.06,0.13,0.20,0.03,0.01,3509.53,0.24,0.05,1.40,0.09,0.02,296.56,1.72,0.68,1.99,0.92,0.25,9.40,0.16,0.15,0.02,0.04,0.01,59.94,2.19,4.38,2.67,3.51,1.01,12.91,0.17,0.03,0.73,0.15,0.04,3.69,1.21,2.01,3.62
21501,21501,"viandes, œufs, poissons",viandes cuites,"Agneau, côtelette, grillée","Lamb cutlet, grilled",2.65,"Agneau, côtelette, grillée (21501)",4.78,0.01,0.02,0.02,0.01,0.01,49.39,0.07,0.36,0.25,0.04,0.08,0.89,0.02,0.00,0.06,0.02,0.02,1.02,0.10,0.00,0.02,0.21,0.16,67.62,0.21,0.78,0.86,0.07,0.11,5.08,0.00,0.01,0.01,0.00,0.00,0.76,0.00,0.00,0.00,0.00,0.00,3.36,0.00,0.00,0.00,0.00,0.00,2.47,0.02,0.01,0.02,0.01,0.01,158.75,0.08,0.16,0.26,0.04,0.04,4436.25,0.33,0.06,1.79,0.11,0.11,375.60,2.25,0.86,2.54,1.17,1.13,11.87,0.20,0.19,0.02,0.05,0.03,75.80,2.83,5.53,3.39,4.43,4.16,16.35,0.26,0.03,0.92,0.19,0.16,3.66,1.28,2.04,3.60
21504,21504,"viandes, œufs, poissons",viandes crues,"Agneau, épaule, crue","Lamb, shoulder, raw",2.63,"Agneau, épaule, crue (21504)",3.78,0.01,0.02,0.02,0.01,0.00,39.08,0.05,0.29,0.20,0.03,0.00,0.70,0.01,0.00,0.05,0.01,0.00,0.81,0.07,0.00,0.01,0.17,0.05,53.48,0.15,0.62,0.67,0.05,0.01,4.02,0.00,0.01,0.01,0.00,0.00,0.60,0.00,0.00,0.00,0.00,0.00,2.66,0.00,0.00,0.00,0.00,0.00,1.96,0.01,0.01,0.02,0.01,0.00,125.44,0.06,0.13,0.20,0.03,0.01,3509.53,0.24,0.05,1.40,0.09,0.02,296.56,1.72,0.68,1.99,0.92,0.25,9.40,0.16,0.15,0.02,0.04,0.01,59.94,2.19,4.38,2.67,3.51,1.01,12.91,0.17,0.03,0.73,0.15,0.04,3.69,1.21,2.01,3.62
21505,21505,"viandes, œufs, poissons",viandes crues,"Agneau, épaule, maigre, crue","Lamb, shoulder, lean, raw",2.63,"Agneau, épaule, maigre, crue (21505)",3.78,0.01,0.02,0.02,0.01,0.00,39.08,0.05,0.29,0.20,0.03,0.00,0.70,0.01,0.00,0.05,0.01,0.00,0.81,0.07,0.00,0.01,0.17,0.05,53.48,0.15,0.62,0.67,0.05,0.01,4.02,0.00,0.01,0.01,0.00,0.00,0.60,0.00,0.00,0.00,0.00,0.00,2.66,0.00,0.00,0.00,0.00,0.00,1.96,0.01,0.01,0.02,0.01,0.00,125.44,0.06,0.13,0.20,0.03,0.01,3509.53,0.24,0.05,1.40,0.09,0.02,296.56,1.72,0.68,1.99,0.92,0.25,9.40,0.16,0.15,0.02,0.04,0.01,59.94,2.19,4.38,2.67,3.51,1.01,12.91,0.17,0.03,0.73,0.15,0.04,3.69,1.21,2.01,3.62
21507,21507,"viandes, œufs, poissons",viandes cuites,"Agneau, épaule, maigre, rôtie/cuite au four","Lamb, shoulder, lean, roasted/baked",2.65,"Agneau, épaule, maigre, rôtie/cuite au four (21507)",4.78,0.01,0.02,0.02,0.01,0.03,49.37,0.06,0.36,0.25,0.04,0.07,0.89,0.02,0.00,0.06,0.02,0.06,1.02,0.09,0.00,0.02,0.21,0.68,67.56,0.20,0.78,0.85,0.07,0.20,5.08,0.00,0.01,0.01,0.00,0.00,0.76,0.00,0.00,0.00,0.00,0.00,3.36,0.00,0.00,0.00,0.00,0.00,2.47,0.02,0.01,0.02,0.01,0.04,158.46,0.08,0.16,0.26,0.04,0.11,4433.43,0.31,0.06,1.77,0.11,0.34,374.63,2.17,0.86,2.52,1.17,3.54,11.87,0.20,0.19,0.02,0.05,0.14,75.72,2.77,5.53,3.37,4.43,14.26,16.31,0.21,0.03,0.92,0.19,0.60,3.66,1.28,2.04,3.60
21506,21506,"viandes, œufs, poissons",viandes cuites,"Agneau, épaule, rôtie/cuite au four","Lamb, shoulder, roasted/baked",2.65,"Agneau, épaule, rôtie/cuite au four (21506)",4.78,0.01,0.02,0.02,0.01,0.03,49.37,0.06,0.36,0.25,0.04,0.07,0.89,0.02,0.00,0.06,0.02,0.06,1.02,0.09,0.00,0.02,0.21,0.68,67.56,0.20,0.78,0.85,0.07,0.20,5.08,0.00,0.01,0.01,0.00,0.00,0.76,0.00,0.00,0.00,0.00,0.00,3.36,0.00,0.00,0.00,0.00,0.00,2.47,0.02,0.01,0.02,0.01,0.04,158.46,0.08,0.16,0.26,0.04,0.11,4433.43,0.31,0.06,1.77,0.11,0.34,374.63,2.17,0.86,2.52,1.17,3.54,11.87,0.20,0.19,0.02,0.05,0.14,75.72,2.77,5.53,3.37,4.43,14.26,16.31,0.21,0.03,0.92,0.19,0.60,3.66,1.28,2.04,3.60
21519,21519,"viandes, œufs, poissons",viandes cuites,"Agneau, gigot, braisé","Lamb, leg, braised",2.65,"Agneau, gigot, braisé (21519)",5.98,0.01,0.03,0.02,0.01,0.04,61.71,0.08,0.46,0.31,0.05,0.20,1.11,0.02,0.00,0.08,0.02,0.06,1.27,0.12,0.00,0.02,0.26,0.69,84.45,0.24,0.98,1.06,0.09,0.31,6.35,0.00,0.01,0.02,0.00,0.01,0.94,0.00,0.00,0.00,0.00,0.00,4.20,0.00,0.00,0.00,0.00,0.00,3.09,0.02,0.01,0.03,0.02,0.06,198.08,0.10,0.20,0.32,0.05,0.23,5541.79,0.39,0.07,2.21,0.14,0.40,468.29,2.72,1.07,3.15,1.46,5.74,14.84,0.25,0.23,0.03,0.07,0.15,94.66,3.46,6.91,4.21,5.54,14.65,20.38,0.26,0.04,1.15,0.24,0.63,3.66,1.28,2.04,3.60
21502,21502,"viandes, œufs, poissons",viandes crues,"Agneau, gigot, cru","Lamb, leg, raw",2.63,"Agneau, gigot, cru (21502)",4.73,0.01,0.02,0.02,0.01,0.01,48.85,0.06,0.36,0.25,0.04,0.11,0.88,0.02,0.00,0.06,0.02,0.01,1.01,0.09,0.00,0.02,0.21,0.06,66.85,0.19,0.77,0.84,0.07,0.10,5.02,0.00,0.01,0.01,0.00,0.00,0.75,0.00,0.00,0.00,0.00,0.00,3.32,0.00,0.00,0.00,0.00,0.00,2.44,0.02,0.01,0.02,0.01,0.02,156.80,0.08,0.16,0.26,0.04,0.10,4386.91,0.31,0.06,1.75,0.11,0.07,370.70,2.15,0.85,2.49,1.16,1.99,11.75,0.20,0.18,0.02,0.05,0.02,74.93,2.74,5.47,3.33,4.39,1.31,16.14,0.21,0.03,0.91,0.19,0.06,3.69,1.21,2.01,3.62
21518,21518,"viandes, œufs, poissons",viandes cuites,"Agneau, gigot, grillé/poêlé","Lamb, leg, grilled/pan-fried",2.65,"Agneau, gigot, grillé/poêlé (21518)",5.98,0.01,0.03,0.02,0.01,0.02,61.73,0.08,0.46,0.32,0.05,0.21,1.11,0.02,0.00,0.08,0.02,0.02,1.27,0.12,0.00,0.02,0.26,0.17,84.51,0.26,0.98,1.08,0.09,0.21,6.35,0.00,0.01,0.02,0.00,0.00,0.94,0.00,0.00,0.00,0.00,0.00,4.20,0.00,0.00,0.00,0.00,0.00,3.09,0.02,0.01,0.03,0.02,0.03,198.36,0.10,0.20,0.33,0.05,0.16,5544.61,0.40,0.07,2.23,0.14,0.17,469.26,2.79,1.07,3.17,1.46,3.33,14.84,0.25,0.23,0.03,0.07,0.04,94.73,3.53,6.91,4.23,5.54,4.55,20.43,0.32,0.04,1.15,0.24,0.18,3.66,1.28,2.04,3.60
